model,id,acc,jerk
bando,1054,0.09170336,0.100802867
bando,1055,0.091745031,0.100719524
bando,1056,0.091758921,0.100955662
bando,1057,0.092008945,0.100775086
bando,1058,0.091772811,0.100816757
bando,1059,0.091745031,0.100747305
bando,1060,0.091661689,0.100969552
bando,1061,0.091870043,0.100802867
bando,1062,0.091745031,0.100802867
bando,1063,0.09170336,0.100733415
bando,1064,0.091828372,0.101025114
bando,1065,0.091800592,0.10091399
bando,1066,0.091758921,0.100636182
bando,1067,0.091467226,0.100691744
bando,1068,0.09167558,0.10056673
bando,1069,0.091286653,0.100594511
bando,1070,0.091411665,0.100219469
bando,1071,0.09110608,0.100538949
bando,1072,0.09168947,0.100316702
bando,1073,0.091328324,0.100775086
bando,1074,0.091286653,0.100358373
bando,1075,0.09114775,0.100441716
bando,1076,0.091495006,0.100497277
bando,1077,0.091383885,0.100761196
bando,1078,0.091258872,0.100538949
bando,1079,0.09114775,0.100497277
bando,1080,0.091425555,0.100511168
bando,1081,0.091425555,0.10058062
bando,1082,0.091272763,0.100691744
bando,1083,0.09111997,0.100483387
bando,1084,0.091467226,0.10058062
bando,1085,0.091397775,0.100677853
bando,1086,0.091244982,0.100705634
bando,1087,0.09109219,0.100552839
bando,1088,0.091383885,0.100455606
bando,1089,0.091342214,0.100650072
bando,1090,0.091244982,0.100511168
bando,1091,0.09110608,0.100483387
bando,1092,0.091369994,0.100316702
bando,1093,0.091231092,0.100441716
bando,1094,0.091203311,0.100344483
bando,1095,0.091008848,0.100344483
bando,1096,0.091481116,0.10026114
bando,1097,0.09114775,0.100302811
bando,1098,0.091272763,0.099997222
bando,1099,0.090967177,0.100275031
bando,1100,0.091356104,0.100163907
bando,1101,0.091050519,0.100233359
bando,1102,0.091286653,0.099899989
bando,1103,0.091064409,0.100233359
bando,1104,0.09113386,0.100052784
bando,1105,0.091036629,0.100011112
bando,1106,0.091078299,0.099886098
bando,1107,0.09110608,0.100150017
bando,1108,0.090939397,0.099886098
bando,1109,0.090883836,0.099733304
bando,1110,0.090981068,0.099691632
bando,1111,0.09111997,0.099913879
bando,1112,0.090856055,0.099858318
bando,1113,0.090425458,0.099399933
bando,1114,0.090508799,0.099247139
bando,1115,0.090981068,0.099122125
bando,1116,0.090883836,0.099372152
bando,1117,0.090369897,0.099219358
bando,1118,0.090314336,0.099177686
bando,1119,0.090606031,0.099330481
bando,1120,0.090647702,0.099330481
bando,1121,0.090300446,0.099122125
bando,1122,0.090356007,0.099274919
bando,1123,0.09056436,0.099316591
bando,1124,0.090647702,0.099247139
bando,1125,0.090244885,0.099261029
bando,1126,0.090383787,0.099149906
bando,1127,0.090453239,0.099274919
bando,1128,0.09056436,0.099177686
bando,1129,0.090286556,0.099247139
bando,1130,0.090383787,0.099122125
bando,1131,0.09053658,0.099219358
bando,1132,0.09052269,0.099122125
bando,1133,0.090356007,0.099094344
bando,1134,0.090467129,0.099219358
bando,1135,0.090397678,0.099136015
bando,1136,0.090481019,0.099177686
bando,1137,0.090230995,0.099108234
bando,1138,0.090356007,0.099108234
bando,1139,0.09053658,0.099038782
bando,1140,0.090439348,0.099066563
bando,1141,0.090481019,0.099024892
bando,1142,0.090369897,0.099038782
bando,1143,0.090439348,0.098955439
bando,1144,0.090383787,0.099038782
bando,1145,0.090258775,0.099011001
bando,1146,0.090453239,0.098941549
bando,1147,0.090286556,0.098927659
bando,1148,0.090383787,0.098816535
bando,1149,0.090230995,0.099149906
bando,1150,0.090439348,0.099066563
bando,1151,0.090369897,0.098872097
bando,1152,0.090244885,0.099066563
bando,1153,0.090064312,0.09898322
bando,1154,0.090606031,0.098941549
bando,1155,0.090300446,0.09896933
bando,1156,0.090217104,0.098747083
bando,1157,0.090008751,0.099108234
bando,1158,0.090578251,0.098927659
bando,1159,0.090342117,0.098913768
bando,1160,0.090258775,0.098719302
bando,1161,0.090175434,0.098927659
bando,1162,0.09055047,0.098913768
bando,1163,0.090439348,0.099066563
bando,1164,0.090147653,0.098844316
bando,1165,0.090203214,0.098774864
bando,1166,0.090467129,0.098941549
bando,1167,0.090467129,0.098941549
bando,1168,0.090008751,0.098913768
bando,1169,0.090161543,0.098719302
bando,1170,0.090383787,0.098899878
bando,1171,0.090383787,0.098816535
bando,1172,0.08995319,0.098774864
bando,1173,0.090119873,0.098733193
bando,1174,0.090328226,0.098774864
bando,1175,0.090467129,0.098719302
bando,1176,0.0899393,0.098719302
bando,1177,0.090189324,0.09864985
bando,1178,0.090272665,0.098816535
bando,1179,0.090258775,0.09866374
bando,1180,0.089911519,0.098608179
bando,1181,0.090092092,0.098733193
bando,1182,0.090217104,0.098788754
bando,1183,0.090300446,0.098524836
bando,1184,0.089994861,0.09864985
bando,1185,0.090217104,0.098538727
bando,1186,0.090272665,0.098677631
bando,1187,0.090133763,0.098497055
bando,1188,0.090008751,0.098566507
bando,1189,0.090369897,0.098594288
bando,1190,0.089994861,0.098413713
bando,1191,0.090161543,0.09833037
bando,1192,0.089925409,0.098413713
bando,1193,0.090314336,0.098497055
bando,1194,0.089897629,0.098260918
bando,1195,0.090092092,0.098302589
bando,1196,0.089883739,0.098372041
bando,1197,0.090300446,0.098566507
bando,1198,0.089897629,0.098358151
bando,1199,0.089869848,0.097983109
bando,1200,0.089842068,0.098399822
bando,1201,0.090383787,0.098427603
bando,1202,0.089897629,0.098274808
bando,1203,0.089828178,0.097941438
bando,1204,0.089730946,0.098108123
bando,1205,0.090203214,0.098247027
bando,1206,0.089814288,0.098135904
bando,1207,0.089730946,0.097788643
bando,1208,0.089633714,0.097774753
bando,1209,0.0899393,0.09769141
bando,1210,0.089730946,0.097566396
bando,1211,0.089522592,0.097427492
bando,1212,0.089730946,0.097496944
bando,1213,0.089883739,0.097469163
bando,1214,0.089564263,0.097191355
bando,1215,0.0893698,0.09737193
bando,1216,0.089467032,0.097316368
bando,1217,0.089633714,0.097260807
bando,1218,0.089147556,0.096663518
bando,1219,0.088758629,0.096816313
bando,1220,0.088536385,0.096524614
bando,1221,0.088619727,0.09638571
bando,1222,0.088036337,0.095996777
bando,1223,0.087980776,0.096149572
bando,1224,0.088008556,0.095913435
bando,1225,0.088189129,0.095885654
bando,1226,0.0876613,0.095496722
bando,1227,0.087369605,0.095538393
bando,1228,0.087508508,0.095302256
bando,1229,0.087522398,0.095205023
bando,1230,0.087202923,0.094954995
bando,1231,0.087022349,0.094593844
bando,1232,0.087508508,0.094288254
bando,1233,0.087216813,0.094413268
bando,1234,0.087175142,0.094621625
bando,1235,0.087008459,0.094954995
bando,1236,0.087466837,0.095191132
bando,1237,0.08705013,0.095093899
bando,1238,0.086966788,0.094718858
bando,1239,0.086869557,0.095080009
bando,1240,0.087508508,0.095218913
bando,1241,0.087119581,0.095302256
bando,1242,0.086952898,0.094899433
bando,1243,0.086702874,0.095302256
bando,1244,0.087466837,0.095135571
bando,1245,0.087161252,0.095135571
bando,1246,0.08703624,0.095010557
bando,1247,0.086855667,0.095246694
bando,1248,0.087272374,0.095260585
bando,1249,0.08705013,0.095246694
bando,1250,0.086952898,0.0948022
bando,1251,0.086841776,0.095177242
bando,1252,0.087189032,0.09510779
bando,1253,0.086855667,0.095024447
bando,1254,0.086911227,0.0948022
bando,1255,0.086897337,0.09510779
bando,1256,0.087314044,0.095038338
bando,1257,0.086786215,0.094913324
bando,1258,0.086897337,0.094913324
bando,1259,0.086897337,0.094968885
bando,1260,0.087147362,0.094913324
bando,1261,0.086827886,0.09478831
bando,1262,0.086661203,0.094829981
bando,1263,0.086786215,0.094941105
bando,1264,0.087119581,0.094857762
bando,1265,0.087091801,0.094746639
bando,1266,0.08648063,0.094871652
bando,1267,0.086772325,0.094732748
bando,1268,0.086939008,0.094663296
bando,1269,0.086855667,0.094607734
bando,1270,0.086563971,0.094524392
bando,1271,0.086772325,0.094593844
bando,1272,0.086883447,0.094607734
bando,1273,0.086744545,0.094329926
bando,1274,0.086383398,0.094357706
bando,1275,0.086744545,0.094302145
bando,1276,0.086883447,0.094385487
bando,1277,0.086313947,0.093885432
bando,1278,0.085813899,0.093621514
bando,1279,0.085938911,0.093538171
bando,1280,0.085994472,0.093621514
bando,1281,0.085647216,0.093343705
bando,1282,0.085355521,0.093232581
bando,1283,0.085549984,0.093024225
bando,1284,0.08529996,0.093010334
bando,1285,0.085230509,0.092663074
bando,1286,0.084994374,0.092732526
bando,1287,0.085383301,0.092913101
bando,1288,0.085216618,0.092996444
bando,1289,0.085063826,0.09255195
bando,1290,0.084980484,0.092593622
bando,1291,0.08532774,0.092788088
bando,1292,0.085091606,0.092593622
bando,1293,0.08471657,0.092246361
bando,1294,0.084619338,0.092288032
bando,1295,0.084841582,0.092329703
bando,1296,0.08475824,0.092246361
bando,1297,0.084633228,0.092051895
bando,1298,0.084674899,0.092135237
bando,1299,0.08473046,0.092315813
bando,1300,0.084702679,0.092093566
bando,1301,0.084549887,0.091982442
bando,1302,0.084452655,0.092024114
bando,1303,0.084369314,0.091829648
bando,1304,0.08414707,0.091510168
bando,1305,0.084202631,0.091607401
bando,1306,0.084105399,0.091704634
bando,1307,0.084285972,0.091676853
bando,1308,0.084077619,0.091496277
bando,1309,0.083980387,0.091412935
bando,1310,0.083897046,0.09159351
bando,1311,0.084299862,0.091551839
bando,1312,0.084105399,0.091537949
bando,1313,0.084049838,0.091190688
bando,1314,0.083952607,0.091399044
bando,1315,0.084105399,0.091399044
bando,1316,0.084049838,0.091385154
bando,1317,0.084022058,0.09124625
bando,1318,0.084022058,0.091385154
bando,1319,0.084022058,0.091371263
bando,1320,0.083883155,0.091121236
bando,1321,0.083827594,0.090982331
bando,1322,0.083799814,0.091093455
bando,1323,0.083633131,0.090746194
bando,1324,0.08359146,0.090593399
bando,1325,0.083160863,0.090412824
bando,1326,0.083077521,0.090273919
bando,1327,0.083105302,0.090037782
bando,1328,0.082855278,0.089884987
bando,1329,0.082924729,0.08966274
bando,1330,0.082938619,0.089690521
bando,1331,0.08299418,0.089621069
bando,1332,0.082702485,0.089468274
bando,1333,0.082688595,0.089440493
bando,1334,0.082646924,0.08966274
bando,1335,0.082591363,0.089107123
bando,1336,0.082146875,0.089162685
bando,1337,0.081994083,0.088787643
bando,1338,0.082021863,0.088773753
bando,1339,0.081716278,0.088565396
bando,1340,0.0812579,0.088245916
bando,1341,0.081327351,0.088190354
bando,1342,0.081396802,0.088218135
bando,1343,0.081202339,0.08805145
bando,1344,0.080910644,0.087981998
bando,1345,0.080605059,0.087773642
bando,1346,0.080716181,0.087745861
bando,1347,0.080799522,0.087551395
bando,1348,0.080702291,0.087662518
bando,1349,0.08064673,0.087745861
bando,1350,0.080605059,0.087606956
bando,1351,0.080507827,0.087204134
bando,1352,0.0801189,0.087065229
bando,1353,0.080188352,0.086954106
bando,1354,0.080368925,0.086690188
bando,1355,0.080341144,0.086704078
bando,1356,0.080202242,0.086717969
bando,1357,0.080202242,0.086940216
bando,1358,0.080299474,0.086940216
bando,1359,0.079993888,0.086717969
bando,1360,0.079924437,0.08675964
bando,1361,0.080063339,0.08677353
bando,1362,0.080063339,0.086856873
bando,1363,0.079896657,0.086648517
bando,1364,0.079799425,0.086731859
bando,1365,0.08007723,0.086870763
bando,1366,0.079952218,0.086842983
bando,1367,0.079674413,0.086690188
bando,1368,0.079452169,0.086731859
bando,1369,0.079410498,0.086551283
bando,1370,0.079424388,0.086370708
bando,1371,0.079118803,0.086356817
bando,1372,0.079216035,0.086259584
bando,1373,0.078966011,0.086245694
bando,1374,0.07895212,0.085926214
bando,1375,0.078771547,0.085898433
bando,1376,0.078896559,0.085940104
bando,1377,0.07891045,0.085953995
bando,1378,0.078896559,0.085828981
bando,1379,0.078729877,0.085815091
bando,1380,0.078757657,0.085870652
bando,1381,0.07895212,0.085898433
bando,1382,0.078827108,0.085828981
bando,1383,0.078757657,0.085690077
bando,1384,0.078799328,0.085842871
bando,1385,0.078882669,0.085690077
bando,1386,0.078813218,0.085578953
bando,1387,0.078702096,0.085676186
bando,1388,0.078688206,0.085676186
bando,1389,0.07893823,0.085592844
bando,1390,0.078771547,0.085662296
bando,1391,0.078618755,0.08548172
bando,1392,0.078729877,0.085537282
bando,1393,0.078896559,0.085551172
bando,1394,0.078674316,0.085453939
bando,1395,0.078493742,0.085328925
bando,1396,0.078507633,0.085342816
bando,1397,0.078618755,0.085273364
bando,1398,0.07836873,0.085356706
bando,1399,0.078215938,0.084967774
bando,1400,0.078146486,0.084898322
bando,1401,0.078202047,0.084939993
bando,1402,0.078215938,0.08484276
bando,1403,0.078021474,0.084870541
bando,1404,0.078215938,0.084981665
bando,1405,0.078132596,0.085259473
bando,1406,0.078229828,0.084981665
bando,1407,0.077965913,0.084981665
bando,1408,0.078160377,0.084995555
bando,1409,0.078077035,0.085134459
bando,1410,0.078188157,0.085120569
bando,1411,0.077979804,0.085106679
bando,1412,0.078104816,0.085037226
bando,1413,0.078104816,0.085065007
bando,1414,0.078063145,0.08514835
bando,1415,0.077965913,0.085134459
bando,1416,0.077993694,0.085037226
bando,1417,0.078035365,0.085078898
bando,1418,0.078104816,0.085106679
bando,1419,0.078132596,0.085134459
bando,1420,0.078077035,0.085078898
bando,1421,0.077979804,0.084995555
bando,1422,0.078104816,0.085092788
bando,1423,0.078160377,0.08514835
bando,1424,0.077938133,0.085078898
bando,1425,0.077952023,0.084939993
bando,1426,0.078104816,0.084995555
bando,1427,0.078118706,0.08514835
bando,1428,0.077910352,0.085037226
bando,1429,0.077910352,0.084870541
bando,1430,0.078090926,0.084939993
bando,1431,0.078118706,0.085051117
bando,1432,0.077924243,0.085065007
bando,1433,0.07777145,0.084870541
bando,1434,0.077979804,0.084814979
bando,1435,0.078063145,0.085009445
bando,1436,0.077924243,0.084870541
bando,1437,0.07777145,0.084939993
bando,1438,0.077938133,0.08482887
bando,1439,0.078007584,0.084870541
bando,1440,0.077938133,0.084787199
bando,1441,0.077688109,0.084773308
bando,1442,0.077827011,0.084801089
bando,1443,0.078063145,0.084606623
bando,1444,0.07778534,0.084592733
bando,1445,0.077563096,0.084481609
bando,1446,0.077493645,0.084467719
bando,1447,0.077715889,0.084398266
bando,1448,0.077424194,0.084314924
bando,1449,0.07720195,0.084134348
bando,1450,0.07721584,0.084148239
bando,1451,0.077424194,0.084162129
bando,1452,0.077326962,0.084092677
bando,1453,0.077104719,0.0842038
bando,1454,0.077313072,0.084051006
bando,1455,0.077313072,0.084092677
bando,1456,0.077382523,0.084064896
bando,1457,0.077132499,0.08417602
bando,1458,0.077354743,0.084064896
bando,1459,0.077229731,0.084134348
bando,1460,0.077285292,0.084037115
bando,1461,0.077118609,0.084148239
bando,1462,0.077507535,0.084231581
bando,1463,0.077229731,0.084217691
bando,1464,0.07718806,0.083939882
bando,1465,0.077118609,0.084148239
bando,1466,0.077424194,0.084273253
bando,1467,0.077299182,0.084120458
bando,1468,0.07718806,0.083925992
bando,1469,0.07721584,0.084148239
bando,1470,0.077451974,0.0842038
bando,1471,0.077271401,0.084120458
bando,1472,0.07720195,0.083939882
bando,1473,0.077229731,0.084148239
bando,1474,0.077507535,0.08417602
bando,1475,0.077229731,0.084148239
bando,1476,0.07717417,0.083981554
bando,1477,0.07717417,0.084134348
bando,1478,0.077493645,0.084217691
bando,1479,0.077299182,0.084148239
bando,1480,0.07717417,0.084009334
bando,1481,0.07718806,0.084259362
bando,1482,0.077493645,0.084120458
bando,1483,0.077299182,0.084259362
bando,1484,0.077118609,0.084106567
bando,1485,0.077146389,0.084287143
bando,1486,0.077549206,0.084106567
bando,1487,0.077229731,0.084287143
bando,1488,0.077104719,0.084148239
bando,1489,0.077090828,0.08417602
bando,1490,0.077576987,0.084120458
bando,1491,0.077229731,0.084231581
bando,1492,0.077104719,0.084120458
bando,1493,0.077146389,0.084120458
bando,1494,0.077465865,0.084162129
bando,1495,0.077257511,0.084092677
bando,1496,0.077049158,0.084134348
bando,1497,0.07721584,0.084092677
bando,1498,0.077410304,0.084148239
bando,1499,0.077326962,0.084051006
bando,1500,0.077104719,0.084092677
bando,1501,0.077243621,0.08417602
bando,1502,0.077326962,0.084148239
bando,1503,0.077257511,0.083981554
bando,1504,0.077104719,0.084217691
bando,1505,0.077313072,0.084245472
bando,1506,0.077326962,0.084217691
bando,1507,0.07717417,0.083967663
bando,1508,0.07718806,0.08417602
bando,1509,0.077299182,0.084148239
bando,1510,0.07721584,0.084162129
bando,1511,0.077132499,0.083800978
bando,1512,0.077229731,0.084231581
bando,1513,0.077271401,0.084106567
bando,1514,0.077007487,0.083814868
bando,1515,0.076729682,0.083412046
bando,1516,0.076729682,0.083675964
bando,1517,0.076993597,0.083717635
bando,1518,0.076799133,0.083606512
bando,1519,0.076743572,0.083564841
bando,1520,0.076715792,0.083620402
bando,1521,0.077076938,0.083814868
bando,1522,0.076868584,0.083662074
bando,1523,0.076688011,0.083675964
bando,1524,0.076715792,0.083773197
bando,1525,0.077063048,0.083731526
bando,1526,0.076813023,0.08388432
bando,1527,0.076757463,0.083703745
bando,1528,0.076715792,0.083759307
bando,1529,0.077118609,0.083773197
bando,1530,0.076840804,0.083842649
bando,1531,0.076701902,0.083675964
bando,1532,0.076715792,0.083745416
bando,1533,0.077160279,0.083787087
bando,1534,0.076826914,0.083787087
bando,1535,0.07660467,0.083759307
bando,1536,0.076771353,0.083648183
bando,1537,0.077146389,0.083814868
bando,1538,0.076896365,0.083731526
bando,1539,0.07663245,0.083662074
bando,1540,0.076729682,0.083787087
bando,1541,0.077090828,0.083745416
bando,1542,0.076896365,0.083634293
bando,1543,0.076646341,0.083662074
bando,1544,0.076799133,0.083800978
bando,1545,0.077104719,0.083828759
bando,1546,0.076854694,0.083675964
bando,1547,0.07661856,0.083620402
bando,1548,0.076688011,0.083828759
bando,1549,0.077063048,0.083773197
bando,1550,0.076743572,0.083523169
bando,1551,0.076743572,0.083675964
bando,1552,0.076868584,0.083898211
bando,1553,0.077035267,0.083703745
bando,1554,0.076771353,0.083467608
bando,1555,0.076688011,0.083648183
bando,1556,0.076938036,0.083842649
bando,1557,0.076993597,0.083675964
bando,1558,0.076785243,0.083481498
bando,1559,0.076688011,0.083648183
bando,1560,0.077007487,0.083731526
bando,1561,0.076868584,0.083662074
bando,1562,0.076715792,0.083467608
bando,1563,0.076701902,0.083592621
bando,1564,0.077007487,0.083745416
bando,1565,0.076965816,0.083662074
bando,1566,0.076674121,0.083467608
bando,1567,0.07663245,0.083731526
bando,1568,0.077007487,0.083787087
bando,1569,0.076882475,0.08385654
bando,1570,0.076688011,0.083495388
bando,1571,0.076646341,0.083759307
bando,1572,0.077076938,0.083773197
bando,1573,0.076882475,0.083745416
bando,1574,0.076688011,0.083495388
bando,1575,0.076646341,0.083703745
bando,1576,0.07717417,0.083745416
bando,1577,0.076882475,0.083703745
bando,1578,0.07661856,0.083606512
bando,1579,0.076674121,0.083648183
bando,1580,0.077146389,0.083731526
bando,1581,0.076868584,0.083731526
bando,1582,0.076660231,0.083564841
bando,1583,0.076646341,0.083759307
bando,1584,0.077146389,0.083787087
bando,1585,0.076896365,0.083745416
bando,1586,0.076646341,0.083606512
bando,1587,0.076674121,0.083759307
bando,1588,0.07721584,0.083800978
bando,1589,0.076757463,0.083759307
bando,1590,0.07661856,0.083578731
bando,1591,0.076576889,0.083759307
bando,1592,0.07720195,0.083759307
bando,1593,0.076688011,0.083662074
bando,1594,0.076743572,0.083578731
bando,1595,0.076646341,0.08385654
bando,1596,0.077160279,0.083703745
bando,1597,0.076771353,0.083675964
bando,1598,0.076729682,0.083523169
bando,1599,0.076688011,0.083814868
bando,1600,0.077118609,0.083717635
bando,1601,0.076785243,0.083689854
bando,1602,0.076743572,0.08355095
bando,1603,0.076799133,0.083787087
bando,1604,0.077076938,0.083717635
bando,1605,0.076701902,0.083592621
bando,1606,0.076674121,0.083495388
bando,1607,0.076840804,0.083745416
bando,1608,0.077104719,0.08388432
bando,1609,0.076799133,0.083620402
bando,1610,0.07663245,0.083606512
bando,1611,0.076840804,0.083745416
bando,1612,0.077021377,0.083814868
bando,1613,0.076785243,0.083620402
bando,1614,0.076646341,0.083717635
bando,1615,0.076951926,0.08388432
bando,1616,0.076938036,0.083800978
bando,1617,0.076785243,0.083523169
bando,1618,0.076674121,0.083606512
bando,1619,0.077035267,0.083773197
bando,1620,0.076938036,0.083814868
bando,1621,0.076771353,0.083620402
bando,1622,0.076646341,0.083620402
bando,1623,0.077021377,0.083731526
bando,1624,0.076965816,0.083703745
bando,1625,0.076729682,0.083592621
bando,1626,0.076701902,0.083662074
bando,1627,0.076979706,0.083800978
bando,1628,0.076951926,0.083717635
bando,1629,0.076715792,0.083606512
bando,1630,0.076688011,0.083703745
bando,1631,0.077049158,0.083898211
bando,1632,0.076882475,0.083717635
bando,1633,0.076771353,0.083634293
bando,1634,0.07661856,0.083759307
bando,1635,0.077049158,0.083689854
bando,1636,0.076799133,0.083634293
bando,1637,0.076743572,0.083662074
bando,1638,0.076660231,0.083814868
bando,1639,0.077118609,0.083717635
bando,1640,0.076743572,0.083731526
bando,1641,0.076729682,0.083523169
bando,1642,0.076646341,0.083800978
bando,1643,0.077076938,0.083759307
bando,1644,0.076688011,0.083717635
bando,1645,0.076743572,0.083662074
bando,1646,0.076729682,0.08385654
bando,1647,0.077063048,0.083731526
bando,1648,0.07660467,0.083662074
bando,1649,0.076715792,0.083662074
bando,1650,0.076799133,0.083814868
bando,1651,0.077160279,0.08385654
bando,1652,0.07661856,0.083759307
bando,1653,0.076660231,0.083703745
bando,1654,0.076757463,0.083745416
bando,1655,0.077104719,0.083759307
bando,1656,0.076688011,0.083634293
bando,1657,0.076660231,0.083689854
bando,1658,0.076826914,0.083814868
bando,1659,0.077049158,0.083745416
bando,1660,0.07660467,0.083523169
bando,1661,0.076576889,0.08353706
bando,1662,0.076882475,0.083648183
bando,1663,0.077049158,0.083675964
bando,1664,0.07660467,0.083481498
bando,1665,0.076535219,0.083523169
bando,1666,0.076771353,0.08355095
bando,1667,0.076924145,0.083509279
bando,1668,0.076562999,0.083453717
bando,1669,0.07661856,0.083481498
bando,1670,0.076826914,0.083509279
bando,1671,0.076799133,0.083509279
bando,1672,0.076507438,0.083342594
bando,1673,0.076410207,0.083356484
bando,1674,0.076660231,0.083398155
bando,1675,0.07661856,0.083092566
bando,1676,0.076507438,0.083037004
bando,1677,0.076410207,0.083314813
bando,1678,0.076507438,0.08323147
bando,1679,0.076132402,0.082939771
bando,1680,0.076132402,0.082759195
bando,1681,0.075910158,0.082814757
bando,1682,0.076229633,0.082759195
bando,1683,0.07602128,0.082634182
bando,1684,0.07604906,0.082564729
bando,1685,0.075951829,0.082786976
bando,1686,0.076201853,0.082786976
bando,1687,0.075951829,0.082731415
bando,1688,0.075993499,0.082689743
bando,1689,0.075937938,0.082800867
bando,1690,0.076201853,0.08291199
bando,1691,0.075910158,0.082661962
bando,1692,0.075910158,0.082620291
bando,1693,0.075979609,0.082884209
bando,1694,0.076201853,0.0828981
bando,1695,0.075854597,0.082675853
bando,1696,0.075951829,0.082800867
bando,1697,0.07603517,0.0828981
bando,1698,0.076201853,0.082856428
bando,1699,0.075868487,0.082675853
bando,1700,0.075854597,0.082689743
bando,1701,0.076062951,0.082800867
bando,1702,0.076201853,0.082953662
bando,1703,0.075937938,0.08257862
bando,1704,0.075826816,0.082703634
bando,1705,0.076132402,0.082786976
bando,1706,0.076201853,0.082842538
bando,1707,0.075854597,0.082703634
bando,1708,0.075826816,0.082814757
bando,1709,0.07600739,0.082828648
bando,1710,0.076174072,0.082786976
bando,1711,0.075840707,0.082675853
bando,1712,0.075812926,0.082648072
bando,1713,0.075799036,0.082661962
bando,1714,0.075743475,0.082453606
bando,1715,0.075549012,0.082314702
bando,1716,0.075493451,0.082481387
bando,1717,0.075549012,0.082286921
bando,1718,0.075521231,0.082036893
bando,1719,0.075201756,0.082064674
bando,1720,0.075007292,0.082120236
bando,1721,0.075146195,0.081981331
bando,1722,0.075229536,0.081870208
bando,1723,0.075076744,0.081800756
bando,1724,0.074993402,0.081814646
bando,1725,0.075271207,0.08193966
bando,1726,0.075215646,0.081911879
bando,1727,0.075146195,0.081759084
bando,1728,0.074993402,0.081870208
bando,1729,0.075298987,0.08192577
bando,1730,0.074965622,0.081661851
bando,1731,0.07488228,0.081522947
bando,1732,0.074646146,0.081384043
bando,1733,0.07488228,0.081481276
bando,1734,0.074660036,0.081453495
bando,1735,0.074743378,0.081217357
bando,1736,0.074632256,0.081453495
bando,1737,0.074826719,0.081411824
bando,1738,0.074673927,0.081411824
bando,1739,0.074771158,0.081272919
bando,1740,0.074701707,0.081536837
bando,1741,0.07484061,0.081411824
bando,1742,0.074521134,0.08128681
bando,1743,0.074687817,0.081259029
bando,1744,0.074798939,0.081370152
bando,1745,0.074798939,0.081453495
bando,1746,0.074673927,0.081245138
bando,1747,0.074646146,0.081342371
bando,1748,0.0748545,0.081439604
bando,1749,0.074757268,0.081439604
bando,1750,0.074687817,0.081314591
bando,1751,0.074729488,0.081370152
bando,1752,0.074826719,0.081411824
bando,1753,0.074826719,0.081467385
bando,1754,0.074646146,0.08128681
bando,1755,0.074701707,0.081578509
bando,1756,0.074715597,0.081370152
bando,1757,0.074757268,0.081384043
bando,1758,0.074743378,0.0813007
bando,1759,0.074812829,0.081578509
bando,1760,0.074785049,0.081453495
bando,1761,0.074715597,0.081384043
bando,1762,0.074687817,0.081481276
bando,1763,0.074743378,0.081509057
bando,1764,0.074826719,0.081453495
bando,1765,0.074757268,0.081397933
bando,1766,0.074660036,0.081425714
bando,1767,0.074771158,0.081453495
bando,1768,0.07486839,0.081467385
bando,1769,0.074687817,0.081439604
bando,1770,0.074673927,0.081425714
bando,1771,0.074812829,0.081481276
bando,1772,0.0748545,0.081536837
bando,1773,0.074646146,0.081397933
bando,1774,0.074673927,0.081453495
bando,1775,0.074729488,0.081564618
bando,1776,0.07488228,0.081522947
bando,1777,0.074646146,0.081564618
bando,1778,0.074701707,0.081425714
bando,1779,0.074660036,0.081522947
bando,1780,0.07484061,0.081467385
bando,1781,0.074604475,0.081522947
bando,1782,0.074646146,0.081272919
bando,1783,0.074715597,0.081522947
bando,1784,0.074757268,0.081272919
bando,1785,0.074229439,0.081092344
bando,1786,0.074187768,0.080883987
bando,1787,0.074410012,0.080995111
bando,1788,0.074410012,0.08098122
bando,1789,0.074201658,0.080856206
bando,1790,0.074187768,0.080842316
bando,1791,0.074396122,0.08096733
bando,1792,0.074104427,0.080772864
bando,1793,0.073812732,0.080411712
bando,1794,0.073784951,0.080425603
bando,1795,0.074076646,0.080536726
bando,1796,0.073951634,0.080606178
bando,1797,0.073798842,0.080370041
bando,1798,0.073798842,0.080508945
bando,1799,0.073951634,0.080411712
bando,1800,0.073840512,0.08034226
bando,1801,0.073590488,0.080092232
bando,1802,0.073493256,0.080258918
bando,1803,0.073548817,0.080050561
bando,1804,0.073479366,0.080036671
bando,1805,0.073382134,0.080078342
bando,1806,0.073451586,0.080064452
bando,1807,0.073534927,0.080078342
bando,1808,0.073396025,0.079883876
bando,1809,0.07311822,0.079814424
bando,1810,0.073007098,0.079647739
bando,1811,0.073146,0.079578286
bando,1812,0.073007098,0.079592177
bando,1813,0.073007098,0.079578286
bando,1814,0.073007098,0.07967552
bando,1815,0.07310433,0.079633848
bando,1816,0.072798744,0.079397711
bando,1817,0.072632061,0.079328259
bando,1818,0.07253483,0.079286587
bando,1819,0.072715403,0.079161574
bando,1820,0.072590391,0.079286587
bando,1821,0.072632061,0.079272697
bando,1822,0.072507049,0.079342149
bando,1823,0.072715403,0.079203245
bando,1824,0.072465379,0.079258807
bando,1825,0.072618171,0.07906434
bando,1826,0.072507049,0.079244916
bando,1827,0.07253483,0.078967107
bando,1828,0.072062562,0.078703189
bando,1829,0.072132013,0.078661518
bando,1830,0.072243135,0.078744861
